2021-03-09 10:01:12.942 [http-nio-8080-exec-4] INFO  com.demo.parking_access.controller.ParkHandover - 2021-03-09 10:01:12 [billing]-总停车时间：0.007222222222222222
2021-03-09 10:01:12.942 [http-nio-8080-exec-4] INFO  com.demo.parking_access.controller.ParkHandover - freeTimeUnit:0
2021-03-09 10:01:12.946 [http-nio-8080-exec-4] INFO  com.demo.parking_access.controller.ParkHandover - 2021-03-09 10:01:12余小时：0
2021-03-09 10:01:12.946 [http-nio-8080-exec-4] INFO  com.demo.parking_access.controller.ParkHandover - 天数金额:0.0
2021-03-09 10:01:12.946 [http-nio-8080-exec-4] INFO  com.demo.parking_access.controller.ParkHandover - 计算分钟:0.4333333333333333
2021-03-09 10:01:12.946 [http-nio-8080-exec-4] INFO  com.demo.parking_access.controller.ParkHandover - 出场小时单位：10
2021-03-09 10:01:12.961 [http-nio-8080-exec-4] INFO  com.demo.parking_access.controller.ParkHandover - feeplanUuid:4B51860278264D1D89E5FD62856A1B79amount:500.0
2021-03-09 10:01:12.961 [http-nio-8080-exec-4] INFO  com.demo.parking_access.controller.ParkHandover - 多余分钟按日间或夜间金额:500.0
2021-03-09 10:01:12.974 [http-nio-8080-exec-4] INFO  com.demo.parking_access.controller.ParkHandover - 经过收费方案的钱:0.0
2021-03-09 10:01:12.974 [http-nio-8080-exec-4] INFO  com.demo.parking_access.controller.ParkHandover - 总金额:500.0不超出一天的金额:500.0不超过一小时的金额:500.0
2021-03-09 10:01:13.019 [http-nio-8080-exec-4] INFO  com.demo.parking_access.controller.ParkHandover - carOut-CarType-4 -> 不能支付amout:5.0
2021-03-09 10:01:13.936 [http-nio-8080-exec-10] INFO  com.demo.parking_access.controller.ParkHandover - cashPay.ss ->4---eN3423NwQ1------赣FD9688
2021-03-09 10:01:14.192 [http-nio-8080-exec-10] INFO  com.demo.parking_access.controller.ParkHandover - 人工收费记录:1--1--1
2021-03-09 10:01:14.324 [http-nio-8080-exec-1] INFO  com.demo.parking_access.controller.ParkHandover - ---执行查找剩余车位---
2021-03-09 10:01:14.337 [http-nio-8080-exec-1] INFO  com.demo.parking_access.controller.ParkHandover - uuid：eN3423NwQ1
2021-03-09 10:01:49.783 [http-nio-8080-exec-3] INFO  com.demo.parking_access.controller.ParkHandover - picUrlhttp://muyun-park.oss-cn-hangzhou.aliyuncs.com/p31010012/in/2021-03-09/10/蓝色_赣FD9688_20210309100149548.jpglicense:{"license":"赣FD9688","color":"na","confidence":0.99573974609375}gateuuid:ru8j1E9vLCtime:1615255309parkid:p31010012picUrl:http://muyun-park.oss-cn-hangzhou.aliyuncs.com/p31010012/in/2021-03-09/10/蓝色_赣FD9688_20210309100149548.jpg
2021-03-09 10:01:49.827 [http-nio-8080-exec-3] INFO  com.demo.parking_access.controller.ParkHandover - license:赣FD9688
2021-03-09 10:01:49.970 [http-nio-8080-exec-3] INFO  com.demo.parking_access.controller.ParkHandover - CarEnter->Redis：eN3423NwQ1
2021-03-09 10:01:50.130 [http-nio-8080-exec-2] INFO  com.demo.parking_access.controller.ParkHandover - ---执行查找剩余车位---
2021-03-09 10:01:50.147 [http-nio-8080-exec-2] INFO  com.demo.parking_access.controller.ParkHandover - uuid：eN3423NwQ1
2021-03-09 10:01:53.112 [http-nio-8080-exec-6] INFO  com.demo.parking_access.controller.ParkHandover - {"wuLicense":"","address":"","payTime":0,"openId":"","uuid":"57D75618AEAD4AB7A3A41370FD51E2F1","version":0,"parkid":"eN3423NwQ1","orgUuid":"eN3423NwQ1","license":"赣FD9688","picUrl":"http://muyun-park.oss-cn-hangzhou.aliyuncs.com/p31010012/in/2021-03-09/10/蓝色_赣FD9688_20210309100149548.jpg","carType":4,"gateUuid":"ru8j1E9vLC","time":1615255309}
2021-03-09 10:01:53.223 [http-nio-8080-exec-6] INFO  com.demo.parking_access.controller.ParkHandover - 2021-03-09 10:01:53 [billing]-总停车时间：0.0011111111111111111
2021-03-09 10:01:53.223 [http-nio-8080-exec-6] INFO  com.demo.parking_access.controller.ParkHandover - freeTimeUnit:0
2021-03-09 10:01:53.223 [http-nio-8080-exec-6] INFO  com.demo.parking_access.controller.ParkHandover - 2021-03-09 10:01:53余小时：0
2021-03-09 10:01:53.223 [http-nio-8080-exec-6] INFO  com.demo.parking_access.controller.ParkHandover - 天数金额:0.0
2021-03-09 10:01:53.223 [http-nio-8080-exec-6] INFO  com.demo.parking_access.controller.ParkHandover - 计算分钟:0.06666666666666667
2021-03-09 10:01:53.223 [http-nio-8080-exec-6] INFO  com.demo.parking_access.controller.ParkHandover - 出场小时单位：10
2021-03-09 10:01:53.235 [http-nio-8080-exec-6] INFO  com.demo.parking_access.controller.ParkHandover - feeplanUuid:4B51860278264D1D89E5FD62856A1B79amount:500.0
2021-03-09 10:01:53.236 [http-nio-8080-exec-6] INFO  com.demo.parking_access.controller.ParkHandover - 多余分钟按日间或夜间金额:500.0
2021-03-09 10:01:53.251 [http-nio-8080-exec-6] INFO  com.demo.parking_access.controller.ParkHandover - 经过收费方案的钱:0.0
2021-03-09 10:01:53.251 [http-nio-8080-exec-6] INFO  com.demo.parking_access.controller.ParkHandover - 总金额:500.0不超出一天的金额:500.0不超过一小时的金额:500.0
2021-03-09 10:01:53.289 [http-nio-8080-exec-6] INFO  com.demo.parking_access.controller.ParkHandover - carOut-CarType-4 -> 能够支付amout:5.0
2021-03-09 10:01:54.565 [http-nio-8080-exec-5] INFO  com.demo.parking_access.controller.ParkHandover - ---执行查找剩余车位---
2021-03-09 10:01:54.598 [http-nio-8080-exec-5] INFO  com.demo.parking_access.controller.ParkHandover - uuid：eN3423NwQ1
2021-03-09 10:26:52.374 [main] INFO  com.demo.parking_access.ParkingAccessApplication - Starting ParkingAccessApplication on DESKTOP-4IL9A7A with PID 9376 (F:\parking_access\target\classes started by Yang in F:\parking_access)
2021-03-09 10:26:52.374 [main] INFO  com.demo.parking_access.ParkingAccessApplication - No active profile set, falling back to default profiles: default
2021-03-09 10:26:52.827 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2021-03-09 10:26:52.827 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2021-03-09 10:26:52.843 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 7ms. Found 0 Redis repository interfaces.
2021-03-09 10:26:53.202 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2021-03-09 10:26:53.218 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2021-03-09 10:26:53.218 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
